Date-Time,ODO % sat_chesa,ODO mg/L_chesa,Temp °C_chesa,SpCond µS/cm_chesa,Turbidity NTU_chesa,pH_chesa,ORP mV_chesa,Depth m_chesa,ODO % sat_pocat,ODO mg/L_pocat,Temp °C_pocat,SpCond µS/cm_pocat,Turbidity NTU_pocat,pH_pocat,ORP mV_pocat,Depth m_pocat
2018-01-17 00:00:00,126.56666666666668,17.34,1.5383333333333333,135.15,59.669999999999995,6.138333333333333,292.40000000000003,1.0,104.08333333333333,6.863333333333333,1.1416666666666664,145.55,79.09833333333333,3.1216666666666666,284.2,1
2018-01-17 06:00:00,125.16666666666667,17.186666666666667,1.4533333333333331,130.73333333333332,57.61166666666666,6.091666666666668,294.81666666666666,1.0,104.36666666666666,7.041666666666667,1.1783333333333332,141.66666666666669,68.45666666666666,3.0566666666666666,288.6166666666666,1
2018-01-17 12:00:00,125.48333333333333,17.255,1.3999999999999997,130.95000000000002,54.248333333333335,6.073333333333333,296.65000000000003,1.0,103.73333333333333,7.125,1.2233333333333334,138.54999999999998,71.445,2.9983333333333335,290.8833333333334,1
2018-01-17 18:00:00,125.56666666666666,17.263333333333332,1.4166666666666667,128.43333333333334,50.160000000000004,6.081666666666667,295.3833333333334,1.0,103.36666666666666,7.091666666666666,1.3,138.41666666666666,73.99333333333334,3.0833333333333335,285.1666666666667,1
2018-01-18 00:00:00,125.93333333333334,17.37333333333333,1.2883333333333333,129.49999999999997,44.578333333333326,6.063333333333333,299.84999999999997,1.0,103.5,7.1933333333333325,1.28,136.4333333333333,70.37333333333333,2.8066666666666666,292.9666666666667,1
2018-01-18 06:00:00,125.71666666666668,17.44666666666667,1.07,133.21666666666667,42.31666666666667,6.038333333333334,305.5333333333333,1.0,103.33333333333336,7.3,1.2233333333333334,134.06666666666666,68.60666666666667,2.68,299.6166666666666,1
2018-01-18 12:00:00,125.03333333333335,17.455000000000002,0.8566666666666666,132.4666666666667,42.81333333333333,6.035,307.8666666666667,1.0,102.0,7.206666666666666,1.0599999999999998,134.70000000000002,69.64333333333332,2.5916666666666663,305.15000000000003,1
2018-01-18 18:00:00,125.48333333333333,17.48333333333333,0.9249999999999999,131.85,48.09833333333333,6.03,309.15000000000003,1.0,103.18333333333334,7.241666666666666,1.2999999999999998,134.73333333333335,65.28666666666666,3.3833333333333333,296.18333333333334,1
2018-01-19 00:00:00,125.23333333333333,17.505,0.8183333333333332,133.71666666666667,46.135,5.993333333333333,314.65000000000003,1.0,103.13333333333334,7.305,1.2566666666666666,133.38333333333333,68.02,2.6249999999999996,301.8833333333334,1
2018-01-19 06:00:00,124.75,17.46166666666667,0.7599999999999999,139.15,41.23166666666667,5.97,320.25,1.0,101.18333333333334,7.006666666666667,1.1050000000000002,137.85,62.88666666666666,2.4266666666666667,306.55,1
2018-01-19 12:00:00,121.66666666666669,17.791666666666664,-0.6616666666666666,83.25,10.995000000000005,6.141666666666667,266.13333333333327,1.0,102.81666666666666,7.238333333333332,1.0533333333333332,135.35000000000002,62.01333333333333,2.486666666666667,308.2333333333333,1
2018-01-19 18:00:00,117.61666666666667,16.799999999999997,0.051666666666666666,105.8,-1.0999999999999999,5.989999999999999,254.26666666666665,1.0,104.06666666666668,7.099999999999999,1.2616666666666665,139.55,55.69,3.358333333333333,301.0,1
2018-01-20 00:00:00,121.18333333333334,17.076666666666664,0.5233333333333333,137.61666666666667,18.14333333333333,6.081666666666666,277.4833333333333,1.0,103.53333333333335,6.868333333333335,1.1566666666666667,144.51666666666665,58.48333333333334,2.4583333333333335,305.48333333333335,1
2018-01-20 06:00:00,124.60000000000001,17.445000000000004,0.7566666666666667,142.46666666666667,28.941666666666663,6.091666666666668,283.73333333333335,1.0,102.08333333333333,6.625,1.0333333333333334,148.5,52.921666666666674,2.305,307.53333333333336,1
2018-01-20 12:00:00,124.76666666666667,17.401666666666667,0.8849999999999999,146.50000000000003,28.331666666666667,6.131666666666667,284.51666666666665,1.0,104.28333333333335,6.373333333333332,1.1133333333333335,157.5,50.98666666666667,2.566666666666667,306.84999999999997,1
2018-01-20 18:00:00,125.2,17.34166666666667,1.14,143.3,32.0,6.134999999999999,285.0833333333333,1.0,105.01666666666667,6.366666666666667,1.3583333333333332,157.7,43.035,3.5500000000000003,287.05,1
2018-01-21 00:00:00,123.16666666666667,17.171666666666667,0.9116666666666666,143.56666666666666,31.823333333333334,6.093333333333333,289.1333333333333,1.0,104.01666666666665,5.933333333333333,1.1966666666666665,167.54999999999998,42.49333333333333,2.5366666666666666,293.5833333333333,1
