Date-Time,ODO % sat_charl,ODO mg/L_charl,Temp °C_charl,SpCond µS/cm_charl,Turbidity NTU_charl,pH_charl,ORP mV_charl,Depth m_charl,ODO % sat_pocat,ODO mg/L_pocat,Temp °C_pocat,SpCond µS/cm_pocat,Turbidity NTU_pocat,pH_pocat,ORP mV_pocat,Depth m_pocat
2018-01-11 18:00:00,108.89999999999999,4.8525,1.7025,200.375,2.7399999999999998,7.135000000000001,166.55,1.0,100.35,1.67,0.69,312.625,4.385,3.4625,268.5,1
2018-01-12 00:00:00,107.58333333333333,4.59,1.5533333333333335,206.70000000000002,2.7066666666666666,6.9049999999999985,155.48333333333332,1.0,99.51666666666665,1.6449999999999998,0.9583333333333334,312.21666666666664,4.426666666666667,2.9783333333333335,276.31666666666666,1
2018-01-12 06:00:00,106.43333333333334,4.1883333333333335,1.5933333333333335,216.9333333333333,14.99,6.926666666666666,155.08333333333334,1.0,95.48333333333333,1.5266666666666666,1.1616666666666668,314.65000000000003,8.631666666666666,2.966666666666667,273.31666666666666,1
2018-01-12 12:00:00,106.85000000000001,4.101666666666667,1.8183333333333334,219.23333333333335,10.714999999999998,6.978333333333333,151.85,1.0,95.91666666666667,1.7033333333333331,1.2983333333333336,304.65,77.06666666666666,3.151666666666667,219.4,1
2018-01-12 18:00:00,106.45,4.256666666666667,1.6900000000000002,214.5,6.255,6.9750000000000005,151.4,1.0,98.43333333333334,1.9566666666666668,1.5566666666666666,292.95,135.1,3.208333333333334,232.23333333333332,1
2018-01-13 00:00:00,105.28333333333332,4.286666666666666,1.5766666666666669,212.53333333333333,12.033333333333333,6.945,148.56666666666663,1.0,100.01666666666667,1.4466666666666665,1.9333333333333333,321.8833333333333,42.800000000000004,3.3333333333333326,225.13333333333333,1
2018-01-13 06:00:00,104.89999999999999,4.103333333333333,1.53,217.85,18.673333333333332,6.946666666666666,146.70000000000002,1.0,98.8,2.311666666666666,1.9716666666666667,275.50000000000006,0.0,3.231666666666667,208.23333333333335,1
2018-01-13 12:00:00,104.76666666666665,4.476666666666667,1.4066666666666665,207.06666666666663,31.57833333333333,6.9316666666666675,144.33333333333331,1.0,95.80000000000001,3.051666666666667,2.111666666666667,240.66666666666666,0.0,3.2166666666666663,185.80000000000004,1
2018-01-13 18:00:00,104.35000000000001,4.881666666666667,1.6683333333333332,194.0,26.698333333333334,6.925,140.11666666666667,1.0,93.73333333333333,4.401666666666666,2.776666666666667,189.73333333333335,0.0,3.2166666666666663,177.60000000000002,1
2018-01-14 00:00:00,104.61666666666667,5.553333333333334,2.7566666666666664,172.15,0.0,6.883333333333333,145.06666666666663,1.0,92.91666666666667,5.338333333333334,2.8383333333333334,159.85000000000002,169.31666666666663,3.19,179.85,1
2018-01-14 06:00:00,107.00000000000001,6.585,2.8366666666666664,149.55,16.165000000000003,6.714999999999999,156.3166666666667,1.0,92.10000000000001,5.511666666666667,3.231666666666667,152.05,263.45,3.0516666666666663,200.81666666666663,1
2018-01-14 12:00:00,109.56666666666666,7.558333333333334,2.545,132.39999999999998,14.56,6.618333333333332,163.16666666666666,1.0,93.08333333333333,6.113333333333333,3.361666666666667,136.78333333333333,198.4333333333333,2.9966666666666666,221.96666666666667,1
2018-01-14 18:00:00,112.21666666666668,8.409999999999998,2.4483333333333337,118.86666666666667,29.831666666666667,6.573333333333333,164.48333333333332,1.0,98.25,6.281666666666667,3.2466666666666675,141.63333333333333,103.2,2.9683333333333333,232.54999999999995,1
2018-01-15 00:00:00,112.26666666666667,7.8133333333333335,2.2566666666666664,132.13333333333335,0.0,6.573333333333333,158.51666666666665,1.0,101.60000000000001,6.891666666666667,2.893333333333333,133.48333333333335,84.78333333333333,2.845,241.25,1
2018-01-15 06:00:00,112.51666666666665,7.588333333333334,1.7833333333333332,139.36666666666665,0.0,6.615000000000001,157.08333333333334,1.0,103.7,7.050000000000001,2.463333333333333,134.9333333333333,137.95000000000002,2.901666666666667,244.83333333333334,1
2018-01-15 12:00:00,112.26666666666667,7.3066666666666675,0.9183333333333333,148.71666666666667,0.0,6.621666666666667,153.89999999999998,1.0,104.3,6.645,2.2049999999999996,146.41666666666669,101.18666666666667,3.056666666666666,252.4333333333333,1
2018-01-15 18:00:00,113.71666666666668,7.428333333333335,0.7966666666666667,148.70000000000002,21.948333333333334,6.636666666666667,151.9333333333333,1.0,105.48333333333335,6.618333333333333,1.7366666666666666,150.73333333333335,53.645,3.341666666666667,252.61666666666667,1
2018-01-16 00:00:00,113.68333333333332,7.593333333333333,0.7366666666666667,145.4333333333333,22.948333333333334,6.600000000000001,149.95000000000002,1.0,105.64999999999999,6.420000000000001,1.325,157.4,66.45833333333333,3.1666666666666665,268.81666666666666,1
