Date (MM/DD/YYYY),Time (HH:MM:SS),Site Name,ODO % sat,ODO mg/L,Temp °C,SpCond µS/cm,Turbidity NTU,pH,ORP mV,Depth m
03/14/18,20:00:01,Chesapeake,114.9,14.19,5.43,207,7.15,6.81,411.9,1
03/14/18,21:00:01,Chesapeake,114.8,14.18,5.4,206.8,7.1,6.8,413.2,1
03/14/18,22:00:01,Chesapeake,114.6,14.18,5.36,205.8,7.67,6.79,413.9,1
03/14/18,23:00:01,Chesapeake,114.7,14.2,5.33,205.2,7.13,6.77,415.7,1
03/15/18,0:00:01,Chesapeake,114.5,14.19,5.29,205.8,7.06,6.76,416.2,1
03/15/18,1:00:01,Chesapeake,114.8,14.24,5.26,204.4,7.19,6.75,416.9,1
03/15/18,2:00:01,Chesapeake,115,14.27,5.23,203.9,7.36,6.75,417,1
03/15/18,3:00:01,Chesapeake,115.5,14.34,5.21,203.2,7.1,6.76,416.4,1
03/15/18,4:00:01,Chesapeake,116,14.42,5.18,203.8,6.97,6.77,415.7,1
03/15/18,5:00:01,Chesapeake,116.6,14.49,5.18,204.9,6.91,6.79,414.5,1
03/15/18,6:00:01,Chesapeake,117.3,14.58,5.18,203.5,6.56,6.82,412.2,1
03/15/18,7:00:01,Chesapeake,117.7,14.62,5.2,203.7,6.27,6.86,408.9,1
03/15/18,8:00:01,Chesapeake,117.8,14.63,5.19,203.2,6.1,6.87,407.8,1
03/15/18,9:00:01,Chesapeake,118,14.64,5.24,202.1,6.43,7.06,406.1,1
03/15/18,10:00:01,Chesapeake,118.1,14.62,5.35,201.1,6.25,7.06,403.7,1
03/15/18,11:00:01,Chesapeake,118.1,14.58,5.45,202.9,5.97,7.03,403.2,1
03/15/18,12:00:01,Chesapeake,118.2,14.53,5.61,203.5,6.3,7,402.9,1
03/15/18,13:00:01,Chesapeake,118.2,14.5,5.71,203.6,6.36,6.98,403.4,1
03/15/18,14:00:01,Chesapeake,118.1,14.44,5.81,205.3,6.22,6.97,403.6,1
03/15/18,15:00:01,Chesapeake,117.9,14.39,5.89,204.4,6.81,6.95,403.1,1
03/15/18,16:00:01,Chesapeake,117.7,14.36,5.91,202.7,6.85,6.94,402.9,1
03/15/18,17:00:01,Chesapeake,117.4,14.32,5.93,203.5,6.6,6.92,403.9,1
03/15/18,18:00:01,Chesapeake,117.3,14.29,5.95,205.2,6.87,6.91,404.6,1
03/15/18,19:00:01,Chesapeake,116.9,14.24,5.97,207.1,7.53,6.89,407.8,1
03/15/18,20:00:01,Chesapeake,116.8,14.23,5.98,208.5,7.27,6.86,411.7,1
03/15/18,21:00:01,Chesapeake,116.7,14.23,5.9,205.7,7.61,6.84,413.9,1
03/15/18,22:00:01,Chesapeake,116.4,14.22,5.83,204.5,7.38,6.83,414.9,1
03/15/18,23:00:01,Chesapeake,116,14.19,5.81,205.7,7.65,6.83,415.6,1
03/16/18,0:00:01,Chesapeake,115.9,14.19,5.78,206.9,7.71,6.82,415.8,1
03/16/18,1:00:01,Chesapeake,115.9,14.19,5.76,208.7,8.33,6.81,417.7,1
03/16/18,2:00:01,Chesapeake,116.2,14.25,5.72,210,8.31,6.82,419.2,1
03/16/18,3:00:01,Chesapeake,116.9,14.34,5.68,209.3,7.93,6.83,418.1,1
03/16/18,4:00:01,Chesapeake,117.5,14.42,5.67,210.1,8.03,6.84,417.3,1
03/16/18,5:00:01,Chesapeake,117.6,14.44,5.64,211.7,7.73,6.86,414,1
03/16/18,6:00:01,Chesapeake,118.3,14.55,5.6,213.3,7.36,6.88,412.4,1
03/16/18,7:00:01,Chesapeake,119.1,14.64,5.61,215.9,7.4,6.91,410.2,1
03/16/18,8:00:01,Chesapeake,119.3,14.66,5.6,217.1,7.24,6.99,407.9,1
03/16/18,9:00:01,Chesapeake,119.6,14.69,5.62,218.1,6.86,7.12,404.5,1
03/16/18,10:00:01,Chesapeake,119.8,14.7,5.68,219,7.06,7.14,402,1
03/16/18,11:00:01,Chesapeake,119.9,14.68,5.75,219.9,7.05,7.1,401.1,1
03/16/18,12:00:01,Chesapeake,119.8,14.65,5.81,219.7,6.9,7.07,400.8,1
03/16/18,13:00:01,Chesapeake,119.7,14.61,5.87,219.9,6.71,7.04,400.3,1
03/16/18,16:00:01,Chesapeake,108.1,13.39,5.94,201.7,4.18,6.62,340.2,1
03/16/18,17:00:01,Chesapeake,107.7,13.34,5.92,201,4.12,6.57,345.5,1
03/16/18,18:00:01,Chesapeake,107.4,13.32,5.87,199.8,3.89,6.62,350.2,1
03/16/18,19:00:01,Chesapeake,107.1,13.31,5.81,197.2,3.91,6.62,354.4,1
03/16/18,20:00:01,Chesapeake,106.9,13.3,5.76,195.8,4.05,6.62,357.9,1
03/16/18,21:00:01,Chesapeake,106.7,13.28,5.73,195.9,3.91,6.61,361.2,1
03/16/18,22:00:01,Chesapeake,106.6,13.28,5.7,195.7,4.67,6.61,362.2,1
03/16/18,23:00:01,Chesapeake,106.7,13.3,5.69,196,4.11,6.6,365.4,1
03/17/18,0:00:01,Chesapeake,107.2,13.36,5.7,196.8,3.9,6.62,365.4,1
03/17/18,1:00:01,Chesapeake,108.2,13.47,5.75,196.8,3.89,6.66,362.3,1
03/17/18,2:00:01,Chesapeake,108.6,13.5,5.79,198.4,3.66,6.7,359.7,1
03/17/18,3:00:01,Chesapeake,109.6,13.58,5.9,196.5,3.84,6.76,356,1
03/17/18,4:00:01,Chesapeake,109.9,13.61,5.95,196.4,3.77,6.82,351.3,1
03/17/18,5:00:01,Chesapeake,110,13.6,6.01,195.4,3.96,6.85,348.7,1
03/17/18,6:00:01,Chesapeake,109.5,13.53,6.03,196.2,3.61,6.86,347.7,1
03/17/18,7:00:01,Chesapeake,108.9,13.45,6.04,196.6,3.89,6.86,348,1
03/17/18,8:00:01,Chesapeake,108.2,13.38,6.01,198.5,3.97,6.84,350.4,1
03/17/18,9:00:01,Chesapeake,107.6,13.31,5.97,201.3,4.12,6.8,353.5,1
03/17/18,10:00:01,Chesapeake,107.1,13.28,5.92,201,4.12,6.77,357.4,1
03/17/18,11:00:01,Chesapeake,106.9,13.26,5.89,201,3.8,6.74,360.9,1
03/17/18,12:00:01,Chesapeake,106.6,13.24,5.84,204.3,4.21,6.69,364.7,1
03/17/18,13:00:01,Chesapeake,106.6,13.24,5.82,207.2,5.28,6.66,368.1,1
03/17/18,14:00:01,Chesapeake,106.4,13.22,5.78,207.8,6.17,6.63,369.5,1
03/17/18,15:00:01,Chesapeake,106.4,13.23,5.77,206.4,5.45,6.61,370.8,1
03/17/18,16:00:01,Chesapeake,106.5,13.25,5.75,205.7,5.34,6.59,373.5,1
03/17/18,17:00:01,Chesapeake,106.7,13.28,5.75,205.8,5.93,6.58,374.1,1
03/17/18,18:00:01,Chesapeake,107.2,13.33,5.75,205.3,5.58,6.59,374.1,1
03/17/18,19:00:01,Chesapeake,107.6,13.38,5.78,205.4,5.65,6.58,373.8,1
03/17/18,20:00:01,Chesapeake,108.4,13.49,5.78,202.5,5.55,6.61,371.4,1
03/17/18,21:00:01,Chesapeake,109,13.53,5.84,202.2,6.07,6.64,368.4,1
03/17/18,22:00:01,Chesapeake,109.3,13.55,5.91,202.2,6.85,6.68,364.3,1
03/17/18,23:00:01,Chesapeake,109.8,13.58,5.98,201.8,6.17,6.74,360.8,1
03/18/18,0:00:01,Chesapeake,110,13.59,6.05,202.7,7.25,6.81,355.9,1
03/18/18,1:00:01,Chesapeake,109.6,13.52,6.1,203.1,7.58,6.81,355,1
03/18/18,2:00:01,Chesapeake,109.5,13.49,6.14,200.9,6.84,6.82,353.4,1
03/18/18,3:00:01,Chesapeake,108.7,13.37,6.2,201.4,6.98,6.78,355.9,1
03/18/18,4:00:01,Chesapeake,108.3,13.32,6.21,200.5,6.91,6.76,359.5,1
03/18/18,5:00:01,Chesapeake,107.6,13.23,6.23,200.4,7.56,6.72,362.4,1
03/18/18,6:00:01,Chesapeake,106.9,13.15,6.21,199.4,7.53,6.67,366.8,1
03/18/18,7:00:01,Chesapeake,106.6,13.12,6.16,198.2,6.9,6.62,372.7,1
03/18/18,8:00:01,Chesapeake,106.4,13.13,6.08,198.7,6.77,6.59,377,1
03/18/18,9:00:01,Chesapeake,106.1,13.1,6.09,199.5,6.65,6.6,379.6,1
03/18/18,10:00:01,Chesapeake,106.3,13.13,6.05,198.1,6.74,6.61,381,1
03/18/18,11:00:01,Chesapeake,106.7,13.15,6.13,197.3,6.56,6.61,380.8,1
03/18/18,12:00:01,Chesapeake,107.4,13.21,6.2,194.7,6.77,6.6,378,1
03/18/18,13:00:01,Chesapeake,108,13.23,6.38,194.8,7.49,6.61,374.3,1
03/18/18,14:00:01,Chesapeake,108.7,13.24,6.61,193.7,6.62,6.64,371.3,1
03/18/18,15:00:01,Chesapeake,109.3,13.29,6.65,191.9,6.04,6.69,365.6,1
03/18/18,16:00:01,Chesapeake,109.7,13.29,6.81,189.7,6.42,6.74,359.8,1
03/18/18,17:00:01,Chesapeake,110.2,13.31,6.96,188,5.98,6.81,353.8,1
03/18/18,18:00:01,Chesapeake,110.1,13.27,7.03,187.4,6.63,6.83,349.6,1
03/18/18,19:00:01,Chesapeake,110,13.24,7.09,187,6.71,6.83,349.2,1
03/18/18,20:00:01,Chesapeake,109.6,13.18,7.12,187.8,6.34,6.8,351.3,1
03/18/18,21:00:01,Chesapeake,109.5,13.16,7.14,187.9,6.07,6.75,355.3,1
03/18/18,22:00:01,Chesapeake,109.4,13.16,7.13,187.9,6.21,6.7,360.7,1
03/18/18,23:00:01,Chesapeake,109.2,13.14,7.08,187.2,6.32,6.65,366.3,1
03/19/18,0:00:01,Chesapeake,109,13.15,6.99,186.5,6.66,6.61,371.7,1
03/19/18,1:00:01,Chesapeake,109,13.18,6.9,186.1,6.89,6.57,377,1
03/19/18,2:00:01,Chesapeake,108.8,13.2,6.76,182.9,7.03,6.53,381.8,1
03/19/18,3:00:01,Chesapeake,108.9,13.23,6.69,181.3,8.31,6.51,384.8,1
03/19/18,4:00:01,Chesapeake,109.3,13.31,6.61,176.3,7.99,6.5,387.1,1
03/19/18,5:00:01,Chesapeake,109.4,13.32,6.6,173.4,8.16,6.49,388.4,1
03/19/18,6:00:01,Chesapeake,109.8,13.37,6.61,170.2,9.21,6.5,388.5,1
03/19/18,7:00:01,Chesapeake,110.2,13.41,6.65,167,9,6.52,387.4,1
03/19/18,8:00:01,Chesapeake,110.1,13.38,6.68,166.1,9.38,6.54,386.4,1
03/19/18,9:00:01,Chesapeake,110.3,13.38,6.76,164.3,9.73,6.6,384.2,1
03/19/18,10:00:01,Chesapeake,110.5,13.38,6.84,162,10.37,6.65,382,1
03/19/18,11:00:01,Chesapeake,110.7,13.37,6.93,160.5,9.79,6.64,379.9,1
03/19/18,12:00:01,Chesapeake,110.6,13.34,7,159.5,11.1,6.61,378.7,1
03/19/18,13:00:01,Chesapeake,110.7,13.34,7.02,157.8,10.05,6.58,378.2,1
03/19/18,14:00:01,Chesapeake,110.6,13.32,7.05,156.4,10.25,6.55,378.2,1
03/19/18,15:00:01,Chesapeake,110.6,13.33,7.03,154.4,10.55,6.53,379.1,1
03/19/18,16:00:01,Chesapeake,110.6,13.32,7.05,154.4,9.75,6.5,381.5,1
03/19/18,17:00:01,Chesapeake,110.7,13.34,7.03,154.2,9.84,6.48,383.4,1
03/19/18,18:00:01,Chesapeake,110.9,13.35,7.06,154.8,9.49,6.46,385.9,1
03/19/18,19:00:01,Chesapeake,110.9,13.35,7.09,154.3,9.25,6.46,387.7,1
03/19/18,20:00:01,Chesapeake,110.8,13.31,7.16,155.4,11.05,6.45,389.2,1
03/19/18,21:00:01,Chesapeake,110.7,13.28,7.21,155.1,9,6.46,390.5,1
03/19/18,22:00:01,Chesapeake,110.5,13.24,7.27,156,9.12,6.47,391.4,1
03/19/18,23:00:01,Chesapeake,110.3,13.2,7.3,155.7,8.52,6.48,392,1
03/20/18,0:00:01,Chesapeake,110.1,13.17,7.32,154.8,8.51,6.49,392.2,1
03/20/18,1:00:01,Chesapeake,110.3,13.19,7.35,155.7,9.18,6.5,392.5,1
03/20/18,2:00:01,Chesapeake,110.3,13.18,7.38,156.1,9.35,6.49,392.7,1
03/20/18,3:00:01,Chesapeake,110.6,13.2,7.42,157.3,8.43,6.51,392.5,1
03/20/18,4:00:01,Chesapeake,110.5,13.18,7.45,158.3,9.64,6.5,393.2,1
03/20/18,5:00:01,Chesapeake,110.6,13.17,7.49,158.3,8.26,6.51,393.5,1
03/20/18,6:00:01,Chesapeake,110.4,13.14,7.54,159.1,9.04,6.52,393.8,1
03/20/18,7:00:01,Chesapeake,110.1,13.09,7.58,160,9.49,6.52,393.8,1
03/20/18,8:00:01,Chesapeake,109.9,13.06,7.61,160.4,9.81,6.52,394.3,1
03/20/18,9:00:01,Chesapeake,109.8,13.04,7.61,158.9,11.46,6.51,395.2,1
03/20/18,10:00:01,Chesapeake,109.4,12.99,7.63,158.7,11.68,6.5,395.9,1
03/20/18,11:00:01,Chesapeake,109.3,12.97,7.67,157.9,11.1,6.5,395.5,1
03/20/18,12:00:01,Chesapeake,109.2,12.95,7.68,155.7,10.4,6.51,394.6,1
03/20/18,13:00:01,Chesapeake,109.4,12.95,7.76,156.4,10.34,6.52,393.3,1
03/20/18,14:00:01,Chesapeake,109.4,12.94,7.78,156.5,10.68,6.52,391.6,1
03/20/18,15:00:01,Chesapeake,109.6,12.94,7.85,158,21.37,6.54,390.2,1
03/20/18,16:00:01,Chesapeake,109.6,12.92,7.9,159.1,11.01,6.56,388.4,1
03/20/18,17:00:01,Chesapeake,109.6,12.9,7.97,158.9,9.56,6.58,387.3,1
03/20/18,18:00:01,Chesapeake,109.5,12.88,8.02,159.2,14.87,6.58,386.8,1
03/20/18,19:00:01,Chesapeake,109.2,12.82,8.06,160,9.24,6.58,386.6,1
03/20/18,20:00:01,Chesapeake,108.8,12.78,8.07,160,9.77,6.57,387.1,1
03/20/18,21:00:01,Chesapeake,108.7,12.77,8.07,160.7,8.93,6.56,388.4,1
03/20/18,22:00:01,Chesapeake,108.7,12.77,8.05,161.8,9.45,6.55,389.6,1
03/20/18,23:00:01,Chesapeake,109.1,12.83,8,160.9,10.06,6.54,390.7,1
03/21/18,0:00:01,Chesapeake,109.1,12.85,7.97,160.5,8.49,6.54,392.7,1
03/21/18,1:00:01,Chesapeake,109.2,12.86,7.94,159.9,11.2,6.54,393.6,1
03/21/18,2:00:01,Chesapeake,109.2,12.87,7.94,159.1,9.51,6.54,394.6,1
03/21/18,3:00:01,Chesapeake,108.9,12.82,7.96,158.9,10.31,6.53,395.7,1
03/21/18,4:00:01,Chesapeake,108.9,12.81,7.99,158.3,11,6.54,396,1
03/21/18,5:00:01,Chesapeake,108.6,12.78,8.02,158.9,10.82,6.53,396.7,1
03/21/18,6:00:01,Chesapeake,108.5,12.75,8.04,159.3,10.61,6.53,397.4,1
03/21/18,7:00:01,Chesapeake,108.6,12.76,8.07,159,12.46,6.53,397.4,1
03/21/18,8:00:01,Chesapeake,108.5,12.73,8.11,158.7,15.55,6.53,397.3,1
03/21/18,9:00:01,Chesapeake,108.5,12.72,8.15,158.3,13.12,6.54,398.5,1
03/21/18,10:00:01,Chesapeake,108.7,12.74,8.15,157.8,14.22,6.53,399.3,1
03/21/18,11:00:01,Chesapeake,108.8,12.76,8.14,156.5,15.28,6.53,398.5,1
03/21/18,12:00:01,Chesapeake,109.1,12.8,8.12,155.8,16.07,6.54,396.8,1
03/21/18,13:00:01,Chesapeake,109.6,12.87,8.07,155.9,16.47,6.52,395.5,1
03/21/18,14:00:01,Chesapeake,109.9,12.92,8.03,154.5,16.27,6.52,394.4,1
03/21/18,15:00:01,Chesapeake,110.1,12.96,7.97,155.2,17.29,6.51,393.6,1
03/21/18,16:00:01,Chesapeake,110.1,12.99,7.91,153.7,19.16,6.5,394,1
03/21/18,17:00:01,Chesapeake,110.2,13.01,7.86,153.4,18.2,6.49,394.6,1
03/21/18,18:00:01,Chesapeake,109.8,12.97,7.82,152.5,18.76,6.49,395,1
03/21/18,19:00:01,Chesapeake,109.4,12.94,7.77,151.3,17.41,6.47,396.7,1
03/21/18,20:00:01,Chesapeake,109.3,12.95,7.72,150.5,18.96,6.46,398.6,1
03/21/18,21:00:01,Chesapeake,109.4,12.97,7.67,150.3,18.01,6.45,399.8,1
03/21/18,22:00:01,Chesapeake,109.6,13.01,7.64,149.6,21.71,6.45,400.6,1
03/21/18,23:00:01,Chesapeake,109.6,13.01,7.62,148.9,21.13,6.45,401.6,1
03/22/18,0:00:01,Chesapeake,109.6,13.02,7.6,147.4,20.89,6.44,402.6,1
03/22/18,1:00:01,Chesapeake,109.7,13.05,7.58,146.2,22.87,6.44,403.7,1
03/22/18,2:00:01,Chesapeake,109.8,13.07,7.53,144.7,24.94,6.42,405.2,1
03/22/18,3:00:01,Chesapeake,109.8,13.08,7.49,144.7,22.1,6.41,407.3,1
03/22/18,4:00:01,Chesapeake,110,13.12,7.44,145.6,23.56,6.4,409,1
03/22/18,5:00:01,Chesapeake,110.1,13.15,7.38,144.5,25.49,6.38,410.8,1
03/22/18,6:00:01,Chesapeake,110.2,13.18,7.34,143.8,25.41,6.37,411.9,1
03/22/18,7:00:01,Chesapeake,110.4,13.22,7.31,142.4,24.36,6.37,412.8,1
03/22/18,8:00:01,Chesapeake,110.6,13.23,7.32,143,25.61,6.38,412.7,1
03/22/18,9:00:01,Chesapeake,110.9,13.26,7.34,143.5,25.63,6.4,411.6,1
03/22/18,10:00:01,Chesapeake,111.2,13.29,7.37,144.2,22.31,6.45,408.5,1
03/22/18,11:00:01,Chesapeake,111.7,13.34,7.4,144.1,21.83,6.44,404.9,1
03/22/18,12:00:01,Chesapeake,112.1,13.38,7.42,145.8,21.98,6.41,402.7,1
03/22/18,13:00:01,Chesapeake,112.4,13.41,7.44,145,26,6.44,400,1
03/22/18,14:00:01,Chesapeake,112.7,13.43,7.49,145,26.74,6.44,397.4,1
03/22/18,15:00:01,Chesapeake,113,13.47,7.47,143.7,25.88,6.45,395.7,1
03/22/18,16:00:01,Chesapeake,113.2,13.5,7.44,143.1,24.75,6.45,392.7,1
03/22/18,17:00:01,Chesapeake,113.4,13.53,7.42,142.9,25.34,6.45,391.3,1
03/22/18,18:00:01,Chesapeake,113.3,13.54,7.37,142.6,20.93,6.43,392.1,1
03/22/18,19:00:01,Chesapeake,113.4,13.58,7.29,142,23.81,6.41,393.4,1
03/22/18,20:00:01,Chesapeake,113.4,13.6,7.22,143.4,21.66,6.4,395.1,1
03/22/18,21:00:01,Chesapeake,113.2,13.6,7.15,144.8,20.93,6.38,397.3,1
03/22/18,22:00:01,Chesapeake,113.2,13.63,7.06,144.4,23.47,6.37,399.4,1
03/22/18,23:00:01,Chesapeake,113,13.63,6.98,145.9,20.96,6.35,401.2,1
01/11/18,15:00:01,Charleston,109,4.88,1.65,199.9,2.85,7.64,169.5,1
01/11/18,16:00:01,Charleston,109,4.88,1.71,199.6,2.82,7.11,175,1
01/11/18,17:00:01,Charleston,108.9,4.84,1.73,200.6,2.51,6.92,163.7,1
01/11/18,18:00:01,Charleston,108.7,4.81,1.72,201.4,2.78,6.87,158,1
01/11/18,19:00:01,Charleston,108.5,4.77,1.66,202.3,2.48,6.89,155.8,1
01/11/18,20:00:01,Charleston,108,4.65,1.61,205.2,2.71,6.9,155.4,1
01/11/18,21:00:01,Charleston,107.7,4.6,1.56,206.6,2.77,6.91,155.5,1
01/11/18,22:00:01,Charleston,107.4,4.56,1.53,207.4,2.6,6.91,155.3,1
01/11/18,23:00:01,Charleston,107,4.52,1.47,208.4,2.75,6.91,155.4,1
01/12/18,0:00:01,Charleston,106.9,4.44,1.49,210.3,2.93,6.91,155.5,1
01/12/18,1:00:01,Charleston,106.7,4.37,1.5,212.2,3.09,6.92,155.8,1
01/12/18,2:00:01,Charleston,106.5,4.31,1.52,213.5,3.68,6.92,156,1
01/12/18,3:00:01,Charleston,106.4,4.18,1.54,217.3,4.49,6.92,155.6,1
01/12/18,4:00:01,Charleston,106.2,4.14,1.56,218.3,20.67,6.93,155.1,1
01/12/18,5:00:01,Charleston,106.4,4.08,1.68,219.7,27.3,6.93,154.4,1
01/12/18,6:00:01,Charleston,106.4,4.05,1.76,220.6,30.71,6.94,153.6,1
01/12/18,7:00:01,Charleston,106.6,4.05,1.79,220.6,13.78,6.96,152.7,1
01/12/18,8:00:01,Charleston,106.7,4.11,1.79,218.7,13.02,6.95,152.2,1
01/12/18,9:00:01,Charleston,106.8,4.11,1.8,219.1,9.02,6.97,151.7,1
01/12/18,10:00:01,Charleston,106.9,4.08,1.84,220,9.95,6.97,151.1,1
01/12/18,11:00:01,Charleston,107,4.15,1.83,217.8,9.96,7.02,151.2,1
01/12/18,12:00:01,Charleston,107.1,4.11,1.86,219.2,8.56,7,152.2,1
01/12/18,13:00:01,Charleston,107.1,4.13,1.86,218.5,8.91,6.99,152.1,1
01/12/18,14:00:01,Charleston,106.7,4.28,1.7,214.1,6.22,6.99,152.1,1
01/12/18,15:00:01,Charleston,106.5,4.23,1.69,215.5,6.64,6.98,151.8,1
01/12/18,16:00:01,Charleston,106.2,4.29,1.64,213.4,5.49,6.97,151.1,1
01/12/18,17:00:01,Charleston,106.1,4.29,1.63,213.2,5.24,6.96,150.9,1
01/12/18,18:00:01,Charleston,106.1,4.32,1.62,212.3,5.03,6.96,150.4,1
01/12/18,19:00:01,Charleston,105.9,4.33,1.61,211.9,6.04,6.95,149.6,1
01/12/18,20:00:01,Charleston,105.7,4.32,1.63,211.9,6.47,6.95,149.2,1
01/12/18,21:00:01,Charleston,104.6,4.23,1.49,213.7,11.9,6.95,149.3,1
01/12/18,22:00:01,Charleston,104.9,4.33,1.53,210.9,13.31,6.94,148.5,1
01/12/18,23:00:01,Charleston,105.3,4.33,1.6,211.1,21.95,6.93,147.3,1
01/13/18,0:00:01,Charleston,105.3,4.18,1.6,215.7,12.53,6.95,147.5,1
01/13/18,1:00:01,Charleston,105.3,3.95,1.63,222.7,14.47,6.95,148.1,1
01/13/18,2:00:01,Charleston,105.3,4.06,1.57,219.5,16.78,6.96,147.7,1
01/13/18,3:00:01,Charleston,105.1,4.16,1.55,216.3,16.74,6.95,146.8,1
01/13/18,4:00:01,Charleston,104.7,4.27,1.53,212.6,13.14,6.95,145.8,1
01/13/18,5:00:01,Charleston,104.6,4.18,1.47,215.2,22.29,6.94,145.8,1
01/13/18,6:00:01,Charleston,104.4,4,1.43,220.8,28.62,6.93,146,1
01/13/18,7:00:01,Charleston,104.4,4.2,1.43,214.7,34.8,6.91,146.1,1
01/13/18,8:00:01,Charleston,104.5,4.29,1.45,211.9,37.46,6.91,146.1,1
01/13/18,9:00:01,Charleston,105,4.44,1.45,208.2,30.52,6.92,145.7,1
01/13/18,10:00:01,Charleston,105.1,4.54,1.44,205.4,29.12,6.94,144.2,1
01/13/18,11:00:01,Charleston,104.8,4.62,1.38,203,30.75,6.95,142.9,1
01/13/18,12:00:01,Charleston,104.8,4.77,1.29,199.2,26.82,6.96,141,1
01/13/18,13:00:01,Charleston,104.5,4.82,1.25,197.4,22.62,6.97,141.2,1
01/13/18,14:00:01,Charleston,104.3,4.82,1.28,197.2,25.78,6.93,143,1
01/13/18,15:00:01,Charleston,104.4,4.87,1.43,195.4,30.36,6.93,141.4,1
01/13/18,16:00:01,Charleston,104.2,4.83,1.69,195,32.68,6.91,139.4,1
01/13/18,17:00:01,Charleston,104.2,4.91,2.03,191.6,0,6.9,137.4,1
01/13/18,18:00:01,Charleston,104.5,5.04,2.33,187.4,48.75,6.91,138.3,1
01/13/18,19:00:01,Charleston,104.7,5.21,2.55,182.1,0,6.93,140.1,1
01/13/18,20:00:01,Charleston,104.6,5.31,2.68,178.8,0,6.92,142.4,1
01/13/18,21:00:01,Charleston,104.5,5.46,2.77,174.3,0,6.9,144.2,1
01/13/18,22:00:01,Charleston,104.4,5.62,2.84,169.7,0,6.87,146.1,1
01/13/18,23:00:01,Charleston,104.6,5.77,2.85,166,0,6.85,147.8,1
01/14/18,0:00:01,Charleston,104.9,5.95,2.85,162,0,6.83,149.8,1
01/14/18,1:00:01,Charleston,105.5,6.17,2.85,157.3,45.56,6.79,152,1
01/14/18,2:00:01,Charleston,106.3,6.35,2.85,153.9,51.43,6.76,153.2,1
01/14/18,3:00:01,Charleston,106.9,6.51,2.85,151,0,6.72,156.2,1
01/14/18,4:00:01,Charleston,107.3,6.66,2.84,148.2,0,6.7,157.8,1
01/14/18,5:00:01,Charleston,107.8,6.81,2.83,145.4,0,6.66,159.4,1
01/14/18,6:00:01,Charleston,108.2,7.01,2.8,141.5,0,6.66,159.3,1
01/14/18,7:00:01,Charleston,108.8,7.19,2.73,138.5,0,6.64,160.8,1
01/14/18,8:00:01,Charleston,109.1,7.32,2.63,136.5,87.36,6.63,161.7,1
01/14/18,9:00:01,Charleston,109.3,7.48,2.53,133.8,0,6.61,163,1
01/14/18,10:00:01,Charleston,109.6,7.61,2.47,131.6,0,6.61,163.6,1
01/14/18,11:00:01,Charleston,110,7.78,2.44,128.7,0,6.63,165.1,1
01/14/18,12:00:01,Charleston,110.6,7.97,2.47,125.3,0,6.59,164.8,1
01/14/18,13:00:01,Charleston,111.3,8.22,2.54,120.9,0,6.58,164.6,1
01/14/18,14:00:01,Charleston,111.7,8.41,2.57,117.5,0,6.58,163.4,1
01/14/18,15:00:01,Charleston,112.1,8.51,2.57,116.2,87.46,6.6,165.2,1
01/14/18,16:00:01,Charleston,112.7,8.55,2.47,116.5,0,6.56,165.8,1
01/14/18,17:00:01,Charleston,112.8,8.47,2.32,119.1,91.53,6.56,164.4,1
01/14/18,18:00:01,Charleston,112.7,8.3,2.22,123,0,6.56,163.5,1
01/14/18,19:00:01,Charleston,112.9,8.16,2.16,126.3,0,6.57,160.9,1
01/14/18,20:00:01,Charleston,112.5,8,2.19,128.8,0,6.56,159.7,1
01/14/18,21:00:01,Charleston,112,7.87,2.26,130.5,0,6.56,158.5,1
01/14/18,22:00:01,Charleston,111.9,7.74,2.32,132.8,0,6.56,158.2,1
01/14/18,23:00:01,Charleston,112.1,7.6,2.33,136.1,0,6.59,156.9,1
01/15/18,0:00:01,Charleston,112.2,7.51,2.28,138.3,0,6.6,156.9,1
01/15/18,1:00:01,Charleston,112.3,7.51,2.19,139,0,6.61,157.1,1
01/15/18,2:00:01,Charleston,112.6,7.59,2.04,138.4,0,6.62,157.1,1
01/15/18,3:00:01,Charleston,112.5,7.61,1.88,138.5,0,6.62,157.6,1
01/15/18,4:00:01,Charleston,112.7,7.64,1.71,138.7,0,6.62,157.2,1
01/15/18,5:00:01,Charleston,112.5,7.62,1.52,139.8,0,6.61,157,1
01/15/18,6:00:01,Charleston,112.5,7.56,1.36,141.8,0,6.61,156.5,1
01/15/18,7:00:01,Charleston,112.2,7.46,1.18,144.2,0,6.62,155.5,1
01/15/18,8:00:01,Charleston,112.1,7.35,1.04,146.9,0,6.62,154.9,1
01/15/18,9:00:01,Charleston,112,7.28,0.92,148.9,0,6.62,154,1
01/15/18,10:00:01,Charleston,112.2,7.25,0.83,150.4,0,6.62,153.4,1
01/15/18,11:00:01,Charleston,112.5,7.25,0.78,150.8,0,6.62,152.9,1
01/15/18,12:00:01,Charleston,112.6,7.25,0.76,151.1,0,6.63,152.7,1
01/15/18,13:00:01,Charleston,113.1,7.31,0.78,150.4,0,6.64,152.6,1
01/15/18,14:00:01,Charleston,113.2,7.33,0.8,150,0,6.63,151.7,1
01/15/18,15:00:01,Charleston,113.9,7.44,0.81,148.6,0,6.67,152.5,1
01/15/18,16:00:01,Charleston,114,7.46,0.81,148.4,0,6.64,152.2,1
01/15/18,17:00:01,Charleston,114,7.47,0.8,148.1,69.21,6.63,151.3,1
